No,Content,Title,Price,Picture
355915284524115_705639701570590,有一天，熊和兔子在森林裡玩耍，兩人跑呀跳的，沉浸在自由的歡樂天地中。突然，熊感覺肚子一陣疼痛..「兔仔！我...想大便！」「歐！那我們一起去大便吧。」兔子很意氣的陪著熊蹲在草叢裡頭，開始歡樂的拉屎！拉到一半，熊看著兔子的屁股問：「兔仔！你毛沾到大便...沒有關係嗎？」「沒關係啊！怎麼了？」兔子被熊這樣一問，覺得有點怪。「沒事...繼續拉！」熊肚子繼續用力，沒多久，又開口問。「兔仔，你的毛沾到大便，沒有關係嗎？」「喔喔，沒關係啦！到底怎麼了？」「沒事！再拉...嗯嗯...歐歐...」「怪怪的耶你呀...」兔仔抱怨。最後，熊拉完屎了，站了起來啪啪屁股，再問。「兔仔，你的毛，沾到大便，真的沒關係？」「你很煩耶！就跟你說沒關係...」⋯⋯兔子話還沒說完，熊就把兔子抓起來擦屁股了.. ⋯⋯ 感謝讀者提供笑話 - 可愛小熊一家加厚冷氣披肩 款式：1-4號 長度：均碼 $190Whatsapp: 55109214 - #hkigshop #igshop #文青 #搞怪 #搞鬼 #搞笑 #創意 #生日禮物 #生日 #禮物 #拍拖 #情侶 #週年 #月亮燈 #驚喜 #手工 #手作 #食人花 #訂造 #手機殼 #hkiphonecase #皮革 #pnd旺角 #ig禮物 #畢業禮物 #畢業 #s2s披肩,可愛小熊一家加厚冷氣披肩 款式：1-4號 長度：均碼,190,https://scontent.fhkg1-1.fna.fbcdn.net/v/t39.30808-6/344546143_754616042879420_5238320121987712418_n.jpg?stp=dst-jpg_p720x720&_nc_cat=103&ccb=1-7&_nc_sid=730e14&_nc_ohc=1pFG_TOQd5oAX8MXpoF&_nc_ht=scontent.fhkg1-1.fna&edm=APCh5TUEAAAA&oh=00_AfDqaZUuVPr4Xe0hlHZQWuK301wci1jVMMJpBRhsACnyQg&oe=64AA0AFE
355915284524115_719168610217699,打我啦打我啦生氣的小龍龍～變成可愛的COsplay抱枕了！限時訂購，快點送給你鐘意的他/她！-生氣龍抱枕30CM $19040CM $22050CM $25060CM $290#hkigshop #igshop #文青 #搞怪 #搞鬼 #搞笑 #創意 #生日禮物 #生日 #禮物 #拍拖 #情侶 #週年 #月亮燈 #驚喜 #手工 #手作 #食人花 #訂造 #手機殼 #hkiphonecase #皮革 #pnd旺角 #ig禮物 #畢業 #畢業禮物 #s2s抱枕 #s2s訂製,生氣龍抱枕30CM,190,https://scontent.fhkg1-1.fna.fbcdn.net/v/t39.30808-6/347811776_625530409618850_6126446818528694863_n.jpg?stp=dst-jpg_p720x720&_nc_cat=102&ccb=1-7&_nc_sid=730e14&_nc_ohc=j5v9_DHKDnIAX8qBp1r&_nc_ht=scontent.fhkg1-1.fna&edm=APCh5TUEAAAA&oh=00_AfAnqbTwmaGW5bRgvBcbGPD9e6opj8Cc4D_RMF76QJQakA&oe=64A9DCA9
355915284524115_723877359746824,可愛的小鼻涕能縮能伸❤️你身邊有冇朋友好似佢？歡迎tag佢過黎睇下自己既朋友～-可愛鼻涕魚抱枕37x25cm鼻涕可伸長伸短$190Whatsapp: 55109214- - #hkigshop #igshop #文青 #搞怪 #搞鬼 #搞笑 #創意 #生日禮物 #生日 #禮物 #拍拖 #情侶 #週年 #月亮燈 #驚喜 #手工 #手作 #食人花 #訂造 #手機殼 #hkiphonecase #皮革 #pnd旺角 #ig禮物 #畢業禮物 #畢業 #s2s抱枕 #s2s玩具,可愛鼻涕魚抱枕37x25cm鼻涕可伸長伸短,190,https://scontent.fhkg1-1.fna.fbcdn.net/v/t39.30808-6/349141833_763906748855159_8900450859177661164_n.jpg?stp=dst-jpg_p720x720&_nc_cat=110&ccb=1-7&_nc_sid=730e14&_nc_ohc=wr8NGLVechwAX-ow6gv&_nc_ht=scontent.fhkg1-1.fna&edm=APCh5TUEAAAA&oh=00_AfAkp7wP_Pyc2aSbNjjMOhIIKdaSwF6RSI7--UUvyRCteg&oe=64AAEA9D
355915284524115_734228772045016,超級精緻的籃球隊服泳衣鍾意籃球嘅男朋友不妨買返件俾女朋友正所謂去到邊都要打籃球成為沙灘入邊最sporty既一個！－籃球泳衣尺寸：S-L（詳細尺碼請whatsapp查詢）$190Whatsapp: 55109214-#hkigshop #igshop #文青 #搞怪 #搞鬼 #搞笑 #創意 #生日禮物 #生日 #禮物 #拍拖 #情侶 #週年 #月亮燈 #驚喜 #手工 #手作 #食人花 #訂造 #手機殼 #hkiphonecase #皮革 #pnd旺角 #ig禮物 #畢業禮物 #畢業 #s2s泳衣,L（詳細尺碼請whatsapp查詢）,190,https://scontent.fhkg1-1.fna.fbcdn.net/v/t39.30808-6/352195379_116296701485052_7337291621406846552_n.jpg?stp=dst-jpg_p720x720&_nc_cat=102&ccb=1-7&_nc_sid=730e14&_nc_ohc=-ezzjp0cMSIAX9eMjAo&_nc_ht=scontent.fhkg1-1.fna&edm=APCh5TUEAAAA&oh=00_AfCugnfcYn6mNxInk5WucxOFj4GVynuvN6o5Ypg3f7lPxw&oe=64AA0AE4
355915284524115_742870461180847,貓貓抓板版本⋯⋯觀音坐蓮⋯⋯丫唔穩穩地坐係上面⋯⋯願主⋯⋯丫唔係願觀音祝福你阿咪陀佛-觀音蓮花坐墊（貓貓抓板版本）60x60cm$190（+40 黃色墊）-Whatsapp ： 55109214-#hkigshop #igshop #文青 #搞怪 #搞鬼 #搞笑 #創意 #生日禮物 #生日 #禮物 #拍拖 #情侶 #週年 #月亮燈 #驚喜 #手工 #手作 #食人花 #訂造 #手機殼 #hkiphonecase #皮革 #pnd旺角 #ig禮物 #畢業 #畢業禮物 #s2s寵物用品,觀音蓮花坐墊（貓貓抓板版本）60x60cm,190,https://scontent.fhkg1-1.fna.fbcdn.net/v/t39.30808-6/355137075_742870434514183_1880122563839393045_n.jpg?stp=dst-jpg_p720x720&_nc_cat=101&ccb=1-7&_nc_sid=730e14&_nc_ohc=RAel4yE1IZ8AX-MIsQ0&_nc_ht=scontent.fhkg1-1.fna&edm=APCh5TUEAAAA&oh=00_AfDVC2LJnIV2rufecLb5l6tmxu9Oc6RSw3FtbfKyZc8BRQ&oe=64A95D79
355915284524115_2075669959215297,Rock🤘🏻🤘🏻Rock住聽歌🤘🏻🤘🏻🤘🏻🤘🏻放耳機都要Rock住放🤘🏻🤘🏻-Rockn耳機架什麼款式的耳機也可以放$195whatsapp:55109214#hkigshop #igshop #文青 #搞怪 #搞鬼 #搞笑 #創意 #生日禮物 #生日 #禮物 #拍拖 #情侶 #週年 #月亮燈 #驚喜 #手工 #手作 #食人花 #訂造 #手機殼 #hkiphonecase #皮革 #pnd旺角 #ig禮物 #畢業禮物 #畢業,Rockn耳機架什麼款式的耳機也可以放,195,https://scontent.fhkg1-1.fna.fbcdn.net/v/t1.6435-9/49898256_2075669962548630_7200728218972717056_n.jpg?stp=dst-jpg_p720x720&_nc_cat=108&ccb=1-7&_nc_sid=9267fe&_nc_ohc=K8-ycmR4vqMAX9R5F7Z&_nc_ht=scontent.fhkg1-1.fna&edm=APCh5TUEAAAA&oh=00_AfDiBTqIk11gTCYWC-T7Rqktkl9MT4gyG8pQ0jhRmUbRgA&oe=64CC9203
355915284524115_2098097226972570,綠油油的葉子超舒服和暖🌱🌱-巨型葉子冷氣被$195150*72cm毛絨質地whatsapp:55109214#hkigshop #igshop #文青 #搞怪 #搞鬼 #搞笑 #創意 #生日禮物 #生日 #禮物 #拍拖 #情侶 #週年 #月亮燈 #驚喜 #手工 #手作 #食人花 #訂造 #手機殼 #hkiphonecase #皮革 #pnd旺角 #ig禮物 #畢業禮物 #畢業,巨型葉子冷氣被,195,https://scontent.fhkg1-1.fna.fbcdn.net/v/t1.6435-9/50401194_2098097233639236_5509165167738355712_n.jpg?stp=dst-jpg_p720x720&_nc_cat=104&ccb=1-7&_nc_sid=9267fe&_nc_ohc=vIGRD1qmQ6YAX-MI-_C&_nc_ht=scontent.fhkg1-1.fna&edm=APCh5TUEAAAA&oh=00_AfB2LgULi4KkbIuna2I4kkyFqEH7BhZ68DxZLQNOX--bjA&oe=64CC7DDC
355915284524115_2843878169061135,無論係屋企定office都要擺定件披肩最好係軟熟又滑既質地- B.B Hood Blanket（4款）材質：聚酯纖維尺寸：1460*790mm-灰色/黃色/粉紅/白-$195Whatsapp:55109214-#hkigshop #igshop #文青 #搞怪 #搞鬼 #搞笑 #創意 #生日禮物 #生日 #禮物 #拍拖 #情侶 #週年 #月亮燈 #驚喜 #手工 #手作 #食人花 #訂造 #手機殼 #hkiphonecase #皮革 #pnd旺角 #ig禮物 #畢業禮物 #畢業 #s2scase #s2ssadfrog #s2s披肩,B.B Hood Blanket（4款）材質：聚酯纖維尺寸：1460*790mm-灰色/黃色/粉紅/白-,195,https://scontent.fhkg1-1.fna.fbcdn.net/v/t1.6435-9/88423288_2843878172394468_5049979261956390912_n.jpg?stp=dst-jpg_p720x720&_nc_cat=105&ccb=1-7&_nc_sid=9267fe&_nc_ohc=nANxgXLcHQcAX8F1KU5&_nc_ht=scontent.fhkg1-1.fna&edm=APCh5TUEAAAA&oh=00_AfAWlAhvc5iJHB4D93qGnilSUmfwShap-pgGMAD7uLgwdg&oe=64CC8BA8
355915284524115_2920921171356834,"「多少次都可以開吃!」適合麵條的材質當然是100％棉！用筷子夾起麵條, 大口吸麵吧...! 讓您可以一再感受這種幸福時刻的逗趣毛巾。無論哪種麵條都很真實，絕妙的完成度看來非常美味。麵條部分的形狀易於掛在毛巾架或脖子上，意外地非常方便。無論是去健身房和游泳池，或吃麵時想要擋住湯汁等等, 在各種場合中都大派用場。材料是觸感柔軟的全棉。-■材質 / 100％棉　※可機洗■尺寸 / 長約83cm、寬約25cm-開胃麵條毛巾系列$195日本隨機款直送【此款為日本代購直送，截單後約2星期到貨】-#hkigshop #igshop #文青 #搞怪 #搞鬼 #搞笑 #創意 #生日禮物 #生日 #禮物 #拍拖 #情侶 #週年 #月亮燈 #驚喜 #手工 #手作 #食人花 #訂造 #手機殼 #hkiphonecase #皮革 #pnd旺角 #ig禮物 #人面獸心拖鞋 #s2s代購",■材質 / 100％棉　※可機洗■尺寸 / 長約83cm、寬約25cm-開胃麵條毛巾系列,195,https://scontent.fhkg1-1.fna.fbcdn.net/v/t1.6435-9/91409216_2920921174690167_1608881739625660416_n.jpg?stp=dst-jpg_p720x720&_nc_cat=102&ccb=1-7&_nc_sid=9267fe&_nc_ohc=XOabH2ISAZIAX-x_mLx&_nc_ht=scontent.fhkg1-1.fna&edm=APCh5TUEAAAA&oh=00_AfDw62KtKtyzzHwr_yjAR6J0s_ZUUBSo_JsdjApb0njENQ&oe=64CC9B03
355915284524115_3126075357508080,你愛珍奶~我愛珍奶~全世界的人都愛珍奶~ 現在你可以擁有最超級無敵卡哇依的珍奶寶寶療癒小燈哦! 100% 零卡路里，100% 甜在你心，珍奶寶寶絕對是你辦公/讀書的最佳好夥伴噢!-尺寸: 約 12.7 x 7.6 x 7.6cm功能: 1小時自動斷電節能作用電池: 3 x AAA (不含)**此產品不是真的珍奶，請勿食用。-$195Whatsapp: 55109214-#hkigshop #igshop #文青 #搞怪 #搞鬼 #搞笑 #創意 #生日禮物 #生日 #禮物 #拍拖 #情侶 #週年 #月亮燈 #驚喜 #手工 #手作 #食人花 #訂造 #手機殼 #hkiphonecase #皮革 #pnd旺角 #ig禮物 #畢業禮物 #s2s燈,尺寸: 約 12.7 x 7.6 x 7.6cm功能: 1小時自動斷電節能作用電池: 3 x AAA (不含)**此產品不是真的珍奶，請勿食用。-,195,https://scontent.fhkg1-1.fna.fbcdn.net/v/t1.6435-9/105353238_3126075360841413_7091107505800454235_n.jpg?stp=dst-jpg_p720x720&_nc_cat=111&ccb=1-7&_nc_sid=9267fe&_nc_ohc=81KjgCRTDg4AX944klk&_nc_ht=scontent.fhkg1-1.fna&edm=APCh5TUEAAAA&oh=00_AfAKDOrUqPNi3ZfbJXylKAKp1zJuoUQtkPZwpDBHtzr2eA&oe=64CCA1F4
355915284524115_3386638831451730,可愛凸眼隨身毛絨手提包凸住眼出街～很 可 愛 呢～-romane 11寸平板收納電腦包顏色：黑橫款/直款尺寸：22 x 29 x 2cm $195-Whatspp: 55109214-#hkigshop #igshop #文青 #搞怪 #搞鬼 #搞笑 #創意 #生日禮物 #生日 #禮物 #拍拖 #情侶 #週年 #月亮燈 #驚喜 #手工 #手作 #食人花 #訂造 #手機殼 #hkiphonecase #皮革 #pnd旺角 #ig禮物 #畢業禮物 #畢業 #s2s電腦袋,romane 11寸平板收納電腦包顏色：黑橫款/直款尺寸：22 x 29 x 2cm,195,https://scontent.fhkg1-1.fna.fbcdn.net/v/t1.6435-9/119938506_3386638808118399_7664384179626910926_n.jpg?stp=dst-jpg_p720x720&_nc_cat=100&ccb=1-7&_nc_sid=a26aad&_nc_ohc=CLktTrr8akMAX-XeWIl&_nc_ht=scontent.fhkg1-1.fna&edm=APCh5TUEAAAA&oh=00_AfB3bNqjZ176ze3mQFJWsauPhTYRegShCfAz8FF02vZCgg&oe=64CCB2FC
355915284524115_3849948355120773,太可愛了吧！！！！連質感都做得很像真的防腐劑抱枕！最適合送給愛食零食的佢～-零食防腐劑抱枕44*49cm$195Whatsapp: 55109214-#hkigshop #igshop #文青 #搞怪 #搞鬼 #搞笑 #創意 #生日禮物 #生日 #禮物 #拍拖 #情侶 #週年 #月亮燈 #驚喜 #手工 #手作 #食人花 #訂造 #手機殼 #hkiphonecase #皮革 #pnd旺角 #ig禮物 #畢業禮物 #畢業 #s2s抱枕,零食防腐劑抱枕44*49cm,195,https://scontent.fhkg1-1.fna.fbcdn.net/v/t1.6435-9/159510126_3849948308454111_6004745717300979198_n.jpg?stp=dst-jpg_p720x720&_nc_cat=101&ccb=1-7&_nc_sid=a26aad&_nc_ohc=6VCVkdKjWdEAX_Th7Xg&_nc_ht=scontent.fhkg1-1.fna&edm=APCh5TUEAAAA&oh=00_AfCNtIOQBaQrVrtiZHncWm3FBAz5w4-eE-ia4-7_DntkZg&oe=64CCA665
355915284524115_4179028175546121,女星們擺拍光是比造型已經不夠看了，近期台灣還掀起一股「夕陽燈」熱潮，一口氣出現在不同女星的美照中，以環繞四周的光圈落日效果灑在身上，讓人好像身處夕陽下一般亮眼，果然受到大批女星們喜愛，連拍照也甘願用同一盞燈比美。-夕陽台燈26*12cmUSB款-$195-Whatsapp: 55109214-#hkigshop #igshop #文青 #搞怪 #搞鬼 #搞笑 #創意 #生日禮物 #生日 #禮物 #拍拖 #情侶 #週年 #月亮燈 #驚喜 #手工 #手作 #食人花 #訂造 #手機殼 #hkiphonecase #皮革 #pnd旺角 #ig禮物 #人面獸心拖鞋 #s2s燈,夕陽台燈26*12cmUSB款-,195,https://scontent.fhkg1-1.fna.fbcdn.net/v/t39.30808-6/214319538_4179028122212793_3499388864465213683_n.jpg?stp=dst-jpg_p720x720&_nc_cat=109&ccb=1-7&_nc_sid=a26aad&_nc_ohc=Hwp-8bjGjIcAX87gkpj&_nc_ht=scontent.fhkg1-1.fna&edm=APCh5TUEAAAA&oh=00_AfBHr7Dyao2pKUk60p-paPXRwAmhF4s4LkSAWORaA3_0HA&oe=64A95524
355915284524115_4423846511064285,🌝床邊佳品🌚2021年超可愛拍拍八爪魚小燈🐰🐰🐰🐰🐰🐰🐰多種光源選擇想係晚上看看書同電話佢一定岩你.拍拍八爪魚小燈$195LED燈設計充滿電可使用長達6.5小時弱燈USB充電一充即用.Whatsapp 55109214#hkigshop #igshop #文青 #搞怪 #搞鬼 #搞笑 #創意 #生日禮物 #生日 #禮物 #拍拖 #情侶 #週年 #月亮燈 #驚喜 #手工 #手作 #食人花 #訂造 #手機殼 #hkiphonecase #皮革 #pnd旺角 #ig禮物 #畢業 #畢業禮物 #s2s燈,超可愛拍拍八爪魚小燈,195,https://scontent.fhkg1-1.fna.fbcdn.net/v/t39.30808-6/240207368_4423846474397622_6797414083242778546_n.jpg?stp=dst-jpg_p720x720&_nc_cat=105&ccb=1-7&_nc_sid=a26aad&_nc_ohc=JS0IHe7VwfAAX_Z23dm&_nc_ht=scontent.fhkg1-1.fna&edm=APCh5TUEAAAA&oh=00_AfAdhY_lgsUOuqGI3CZpH9XNdlXHce8Y0fGTkcU1CTGKPg&oe=64A9F18D
355915284524115_5122748867840709,可愛的小收音機～ 個子小小聲音可以很大唷！ 滿滿的舊時代科技感～充飽電後可播放10小時！！！！！！！~Power input : Micro USB Capacity : 900MahSize : 65x37.5x48mmCharge time : 2 HoursWorking time : 9-10HoursBluetooth ~-收音機藍牙音箱$195藍/粉紅/白Whatsapp: 55109214#hkigshop #igshop #文青 #搞怪 #搞鬼 #搞笑 #創意 #生日禮物 #生日 #禮物 #拍拖 #情侶 #週年 #月亮燈 #驚喜 #手工 #手作 #食人花 #訂造 #手機殼 #hkiphonecase #皮革 #pnd旺角 #ig禮物 #畢業禮物 #畢業 #s2s音箱,10HoursBluetooth ~-收音機藍牙音箱,195,https://scontent.fhkg1-1.fna.fbcdn.net/v/t39.30808-6/279285806_5122748814507381_3949604477416006695_n.jpg?stp=dst-jpg_p720x720&_nc_cat=109&ccb=1-7&_nc_sid=a26aad&_nc_ohc=EgOc7fmFUK0AX_-eW2Y&_nc_ht=scontent.fhkg1-1.fna&edm=APCh5TUEAAAA&oh=00_AfDQ10kP-e1AnmhlsgBp__DSBNTt3uq_5XAAqxCYXVuz_g&oe=64AA35C8
355915284524115_5331334023648858,"前面有麵包！！！沖呀！食呀食呀食淨係掛住食既豬！-貪食LULU豬造型公仔$19520CM, 麵包與豬身可拆開-#hkigshop #igshop #文青 #搞怪 #搞鬼 #搞笑 #創意 #生日禮物 #生日 #禮物 #拍拖 #情侶 #週年 #月亮燈 #驚喜 #手工 #手作 #食人花 #訂造 #手機殼 #hkiphonecase #皮革 #pnd旺角 #ig禮物 #畢業禮物 #畢業 #s2s抱枕",貪食LULU豬造型公仔,195,https://scontent.fhkg1-1.fna.fbcdn.net/v/t39.30808-6/292636945_5331333960315531_2998772290831540508_n.jpg?stp=dst-jpg_p720x720&_nc_cat=111&ccb=1-7&_nc_sid=a26aad&_nc_ohc=4pP-hYsjkBMAX8_UN-X&_nc_ht=scontent.fhkg1-1.fna&edm=APCh5TUEAAAA&oh=00_AfB3z43Qctqb4kr_I70auwNkp8vlmj99Tagk4FNTy3F1vQ&oe=64AA1825
355915284524115_5334587663323494,超好笑嘅炸蝦天婦羅你估唔到原來佢都有腳？在餐盤上走來走去真係咪走蝦啦今次🤡-可愛天婦羅🍤造型美腿扭蛋一套5款$195WhatsApp: 55109214 -#hkigshop #igshop #文青 #搞怪 #搞鬼 #搞笑 #創意 #生日禮物 #生日 #禮物 #拍拖 #情侶 #週年 #月亮燈 #驚喜 #手工 #手作 #食人花 #訂造 #手機殼 #hkiphonecase #皮革 #pnd旺角 #ig禮物 #畢業禮物 #畢業 #S2S扭蛋,可愛天婦羅🍤造型美腿扭蛋一套5款,195,https://scontent.fhkg1-1.fna.fbcdn.net/v/t39.30808-6/292541721_5334587616656832_4339642209187219361_n.jpg?stp=dst-jpg_p720x720&_nc_cat=111&ccb=1-7&_nc_sid=a26aad&_nc_ohc=4F6rGykBHCcAX-sBNtO&_nc_ht=scontent.fhkg1-1.fna&edm=APCh5TUEAAAA&oh=00_AfBGPuJsIvD5eK4iQDOCLhDhiIbf5q5bQQce7_bwRXur2A&oe=64A9DEF2
355915284524115_5526147574167501,可愛的Po Po~~~~鑑於天線寶寶頭頂長著形狀各異的「觸角」，加上他們所生活的Teletubbyland地表實在光滑美好到不像地球，許多不明真相的大人就把他們當作了外星人……其實，節目主創Andrew Davenport早就已經揭秘過：寶寶們的設計靈感來自NASA。因為登月視頻中的太空人們在失重環境裏行走時，像個剛剛學會走路的小孩子，索性就把角色定位為一群像太空人般探索未知世界的寶寶。-天線得得B 得得B帆布包-$195一個-Whatsapp: 55109214-#hkigshop #igshop #文青 #搞怪 #搞鬼 #搞笑 #創意 #生日禮物 #生日 #禮物 #拍拖 #情侶 #週年 #月亮燈 #驚喜 #手工 #手作 #食人花 #訂造 #手機殼 #hkiphonecase #皮革 #pnd旺角 #ig禮物 #畢業禮物 #畢業 #S2S袋,天線得得B 得得B帆布包-,195,https://scontent.fhkg1-1.fna.fbcdn.net/v/t39.30808-6/307558016_5526147494167509_5327218420191236856_n.jpg?stp=dst-jpg_p720x720&_nc_cat=111&ccb=1-7&_nc_sid=a26aad&_nc_ohc=tbwbEdZ7huUAX9kNQyX&_nc_ht=scontent.fhkg1-1.fna&edm=APCh5TUEAAAA&oh=00_AfCMCIAkSDsTfS7J8_rkAuKnCYPYwsRDJc01S18JPHIHog&oe=64AA2DDF
355915284524115_2406026566179633,又想著泳衣 又想褸毛巾？美國一位設計師想諗到要讓人舒適地在沙灘和泳池渡過休閒時光，在毛巾上開三個洞口讓頭和雙腿穿過，設計了由毛巾和比堅尼混血而成的Towelkini，Towerkini的原價為成人尺寸US$199，小童的US$79.99，不過ICOOLTECH就出了個較實惠既版本，不知大家又收唔收貨？今次真係溝埋黎做毛巾泳衣啊笨-ICOOLTECH毛巾泳衣成人版：180 x 75 cm顏色：粉紅/黃色-$165whatsapp:55109214-#hkigshop #igshop #文青 #搞怪 #搞鬼 #搞笑 #創意 #創新 #有趣 #生日禮物 #生日 #禮物 #birthday #gift #拍拖 #情侶 #週年 #月亮燈 #驚喜 #diy #手工 #handmad #手作 #食人花 #訂造 #手機殼 #iphonecase,又想著泳衣 又想褸毛巾？美國一位設計師想諗到要讓人舒適地在沙灘和泳池渡過休閒時光，在毛巾上開三個洞口讓頭和雙腿穿過，設計了由毛巾和比堅尼混血而成的Towelkini，Towerkini的原價為成人尺寸US$,199,https://scontent.fhkg1-1.fna.fbcdn.net/v/t1.6435-9/67402236_2406026569512966_804808650009870336_n.jpg?stp=dst-jpg_p720x720&_nc_cat=103&ccb=1-7&_nc_sid=9267fe&_nc_ohc=p1Ra0_THzHwAX8B6qq-&_nc_ht=scontent.fhkg1-1.fna&edm=APCh5TUEAAAA&oh=00_AfCh8Kyts8Ut4mZnECY9rnMNsuKaTaLi5YXBBneVPGe6RQ&oe=64CCA6BE
355915284524115_5484596051655987,新款 LULU豬 罐頭豬輕巧便攜 防UV縮骨遮☂️可晴雨兩用 仲有個立體豬豬手柄勁可愛🐷-罐頭LuLu豬縮骨遮五節$199 - #hkigshop #igshop #文青 #搞怪 #搞鬼 #搞笑 #創意 #生日禮物 #生日 #禮物 #拍拖 #情侶 #週年 #月亮燈 #驚喜 #手工 #手作 #食人花 #訂造 #手機殼 #hkiphonecase #皮革 #pnd旺角 #ig禮物 #畢業禮物 #畢業 #s2s遮,罐頭LuLu豬縮骨遮五節,199,https://scontent.fhkg1-1.fna.fbcdn.net/v/t39.30808-6/301799248_5484596011655991_5912065970487541308_n.jpg?stp=dst-jpg_p720x720&_nc_cat=108&ccb=1-7&_nc_sid=a26aad&_nc_ohc=cIlb5nA6NIoAX-FIy-m&_nc_ht=scontent.fhkg1-1.fna&edm=APCh5TUEAAAA&oh=00_AfBdqShCpOM7CThYiOLJBkOvq37T8I-EHtwktS8SmYKxpQ&oe=64A930F4
355915284524115_694733255994568,超超超超療癒！直播住自己朋友可愛的耳屎有手機就能透過Wi-Fi直播一齊進入直神秘的耳洞-BEBIRD高清攝影掏耳棒Wifi連接，直接播放無Delay白色/黑白配件：耳掏頭 2個｜充電線1條｜使用說明書$199-#hkigshop #igshop #文青 #搞怪 #搞鬼 #搞笑 #創意 #生日禮物 #生日 #禮物 #拍拖 #情侶 #週年 #月亮燈 #驚喜 #手工 #手作 #食人花 #訂造 #手機殼 #hkiphonecase #皮革 #pnd旺角 #ig禮物 #畢業禮物 #畢業 #s2s耳,Fi直播一齊進入直神秘的耳洞-BEBIRD高清攝影掏耳棒Wifi連接，直接播放無Delay白色/黑白配件：耳掏頭 2個｜充電線1條｜使用說明書,199,https://scontent.fhkg1-1.fna.fbcdn.net/v/t39.30808-6/341346903_1598843607272804_7328194046693444087_n.jpg?stp=dst-jpg_p720x720&_nc_cat=105&ccb=1-7&_nc_sid=730e14&_nc_ohc=acG1D8OPL8gAX-A45dn&_nc_ht=scontent.fhkg1-1.fna&edm=APCh5TUEAAAA&oh=00_AfB1Ez9-ZVu93ehpugFIVIBSolZovzwmG6t1FTonfRRKVQ&oe=64AAC1E7
355915284524115_701090175358876,公雞生蛋？勁搞笑既公雞生蛋燈～ 全手工製作，係會有少少暇疵但絕不影響搞笑感<3 - 公雞生蛋燈 尺寸：14*6*15.5 (USB充電） $199Whatsapp ： 55109214-#hkigshop #igshop #文青 #搞怪 #搞鬼 #搞笑 #創意 #生日禮物 #生日 #禮物 #拍拖 #情侶 #週年 #月亮燈 #驚喜 #手工 #手作 #食人花 #訂造 #手機殼 #hkiphonecase #皮革 #pnd旺角 #ig禮物 #畢業 #畢業禮物 #s2s燈,公雞生蛋燈 尺寸：14*6*15.5 (USB充電）,199,https://scontent.fhkg1-1.fna.fbcdn.net/v/t39.30808-6/343418391_943448213398109_6933084468973024012_n.jpg?stp=dst-jpg_p720x720&_nc_cat=104&ccb=1-7&_nc_sid=730e14&_nc_ohc=lc6yCfkA6akAX-rtC7S&_nc_ht=scontent.fhkg1-1.fna&edm=APCh5TUEAAAA&oh=00_AfBrbE5nF16Cp3s4I0n_fosfLdhs1Os1-1n01iebFWmJOg&oe=64AA82CB
355915284524115_1917873084994986,美美的月球燈 充電可以 發量超過8小時!輕輕一拍就能轉成白色或者黃色裝飾一下小房間 超級漂亮😍😍😍-超美月球燈10cm    $20020cm    $390-Whatsapp 55109214#hkigshop #igshop #文青 #搞怪 #搞鬼 #搞笑 #創意 #生日禮物 #生日 #禮物 #拍拖 #情侶 #週年 #月亮燈 #驚喜 #手工 #手作 #食人花 #訂造 #手機殼 #hkiphonecase #皮革 #pnd旺角 #ig禮物,超美月球燈10cm,200,https://scontent.fhkg1-1.fna.fbcdn.net/v/t1.6435-9/42164698_1917873091661652_2681557621462269952_n.jpg?stp=dst-jpg_p720x720&_nc_cat=109&ccb=1-7&_nc_sid=9267fe&_nc_ohc=Gfs076lCPoIAX_lvWeh&_nc_ht=scontent.fhkg1-1.fna&edm=APCh5TUEAAAA&oh=00_AfD3hrA3dwB1zLky71qOO5ZJHNgXJ4JIQjjGOSHC4hwqiQ&oe=64CC8513
355915284524115_1964885086960452,可愛小腳腳 讓我們一起漫步在冬天裡❤材料用了棉麻加厚布料很溫暖的說！-小腳腳圍巾$200whatsapp:55109214#hkigshop #igshop #文青 #搞怪 #搞鬼 #搞笑 #創意 #生日禮物 #生日 #禮物 #拍拖 #情侶 #週年 #月亮燈 #驚喜 #手工 #手作 #食人花 #訂造 #手機殼 #hkiphonecase #皮革 #pnd旺角 #ig禮物,小腳腳圍巾,200,https://scontent.fhkg1-1.fna.fbcdn.net/v/t1.6435-9/43595929_1964885093627118_8470416771822649344_n.jpg?stp=dst-jpg_p720x720&_nc_cat=110&ccb=1-7&_nc_sid=9267fe&_nc_ohc=Cv6FWuIKtgoAX9k3TKb&_nc_ht=scontent.fhkg1-1.fna&edm=APCh5TUEAAAA&oh=00_AfCFDCp5oSjEcfwUfphJOW15fdOIDnt8xaC97kVEdkMRwQ&oe=64CCB149
